,subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag
234,S-fe6311,A-5c9849,11-11-2024,Ongoing,Enterprise,19,0.0,0.0,True,False,False,False,monthly,True
235,S-b3c4b8,A-c43359,17-12-2024,Ongoing,Pro,38,0.0,0.0,True,False,False,False,annual,True
236,S-8923b3,A-157070,17-05-2024,Ongoing,Basic,27,513.0,6156.0,False,False,False,False,annual,True
237,S-2410c6,A-5247b3,11-05-2024,Ongoing,Basic,33,627.0,7524.0,False,False,False,False,annual,False
238,S-7a06fe,A-5a92e7,28-09-2024,Ongoing,Pro,28,1372.0,16464.0,False,False,False,False,monthly,True
239,S-ceaca8,A-96e141,10-08-2024,Ongoing,Enterprise,24,4776.0,57312.0,False,False,False,False,monthly,True
240,S-02c3e7,A-7c4956,14-08-2024,Ongoing,Enterprise,6,1194.0,14328.0,False,False,False,False,annual,True
241,S-3a1a06,A-eb7fac,09-07-2024,Ongoing,Enterprise,14,2786.0,33432.0,False,False,False,False,monthly,True
242,S-7f5d03,A-22d9d2,10-06-2024,Ongoing,Pro,25,1225.0,14700.0,False,False,False,False,monthly,False
243,S-c10f0c,A-0f7d77,11-11-2024,Ongoing,Basic,6,114.0,1368.0,False,False,False,False,monthly,False
244,S-cdd00a,A-4e44e8,23-08-2024,Ongoing,Basic,38,722.0,8664.0,False,False,False,False,monthly,True
245,S-d57a67,A-2446e3,14-07-2024,Ongoing,Pro,27,1323.0,15876.0,False,False,False,False,monthly,True
246,S-f75ac4,A-faa28c,17-02-2024,Ongoing,Enterprise,48,0.0,0.0,True,False,False,False,annual,True
247,S-76c59f,A-0aaf6e,01-08-2024,Ongoing,Basic,24,456.0,5472.0,False,False,False,False,annual,True
248,S-0a15fa,A-bb1eaa,12-12-2024,Ongoing,Pro,25,1225.0,14700.0,False,False,False,False,annual,True
249,S-d0f5fb,A-39868b,25-04-2024,Ongoing,Enterprise,9,1791.0,21492.0,False,False,False,False,annual,False
250,S-ffb6cc,A-94d3da,28-09-2024,Ongoing,Enterprise,41,8159.0,97908.0,False,False,False,False,monthly,False
251,S-1b8300,A-faa28c,23-05-2024,Ongoing,Enterprise,48,0.0,0.0,True,True,False,False,monthly,True
252,S-88de1c,A-18793f,24-12-2024,Ongoing,Basic,148,2812.0,33744.0,False,False,False,False,annual,True
253,S-a88ffd,A-cc102e,06-09-2024,Ongoing,Pro,13,637.0,7644.0,False,False,False,False,annual,True
254,S-f12a54,A-f3ff05,24-11-2024,Ongoing,Pro,2,98.0,1176.0,False,False,False,False,monthly,True
255,S-f9b284,A-22d9d2,02-07-2024,Ongoing,Pro,8,392.0,4704.0,False,False,False,False,annual,True
256,S-61e53d,A-d42431,15-11-2024,14-12-2024,Basic,22,418.0,5016.0,False,False,False,True,annual,False
257,S-4c5456,A-149a69,19-12-2024,Ongoing,Basic,34,646.0,7752.0,False,False,False,False,monthly,True
258,S-b15cde,A-ee42db,01-05-2023,Ongoing,Pro,13,637.0,7644.0,False,False,False,False,monthly,True
259,S-9e6a18,A-7d514c,06-11-2024,Ongoing,Pro,21,1029.0,12348.0,False,True,False,False,monthly,False
260,S-0b2ac3,A-d792a6,01-01-2024,Ongoing,Basic,7,0.0,0.0,True,False,False,False,annual,True
261,S-cb8a5c,A-1e6fc3,17-12-2024,Ongoing,Enterprise,1,199.0,2388.0,False,False,False,False,annual,True
262,S-8b52b5,A-c1dfe1,04-03-2024,Ongoing,Enterprise,26,5174.0,62088.0,False,False,False,False,monthly,True
263,S-79b2bc,A-249769,28-08-2024,Ongoing,Basic,4,76.0,912.0,False,False,False,False,monthly,True
264,S-4fd9ba,A-d4ac0e,10-09-2024,Ongoing,Basic,24,456.0,5472.0,False,True,False,False,monthly,True
265,S-163e9d,A-ccabf0,03-03-2024,Ongoing,Enterprise,11,2189.0,26268.0,False,False,False,False,annual,True
266,S-8324d4,A-5a215a,13-07-2024,03-08-2024,Pro,87,0.0,0.0,True,False,False,True,monthly,True
267,S-22f848,A-993085,15-10-2023,Ongoing,Enterprise,49,9751.0,117012.0,False,False,False,False,annual,True
268,S-b32512,A-854864,25-12-2024,Ongoing,Enterprise,20,3980.0,47760.0,False,False,False,False,monthly,True
269,S-98ac99,A-8ed5dd,09-11-2023,Ongoing,Basic,5,95.0,1140.0,False,True,False,False,annual,True
270,S-93fab3,A-9f9299,10-11-2024,31-12-2024,Pro,28,1372.0,16464.0,False,False,False,True,annual,True
271,S-838330,A-5a215a,20-06-2024,Ongoing,Pro,87,0.0,0.0,True,False,False,False,annual,False
272,S-720d62,A-c16101,05-10-2024,Ongoing,Basic,53,1007.0,12084.0,False,False,False,False,monthly,True
273,S-e2500e,A-5b4ebb,06-12-2024,Ongoing,Basic,21,0.0,0.0,True,False,False,False,monthly,True
274,S-2c091a,A-32728c,20-06-2023,Ongoing,Pro,20,980.0,11760.0,False,False,False,False,annual,True
275,S-55d53c,A-2f6a32,08-12-2024,Ongoing,Basic,19,361.0,4332.0,False,False,False,False,annual,True
276,S-df2fb8,A-0e966d,17-08-2024,Ongoing,Pro,55,0.0,0.0,True,False,False,False,annual,True
277,S-24ae40,A-328bd0,11-02-2024,28-03-2024,Basic,18,342.0,4104.0,False,False,False,True,monthly,True
278,S-bdd4c5,A-5a92e7,03-12-2024,Ongoing,Pro,28,1372.0,16464.0,False,False,False,False,monthly,True
279,S-2196c4,A-425e76,16-04-2024,Ongoing,Basic,8,152.0,1824.0,False,False,False,False,monthly,True
280,S-9626f8,A-d4ac0e,25-08-2024,Ongoing,Pro,18,882.0,10584.0,False,False,False,False,annual,True
281,S-03340d,A-4ef964,01-04-2024,Ongoing,Enterprise,17,3383.0,40596.0,False,False,False,False,annual,False
282,S-ae1882,A-9f9299,25-10-2024,Ongoing,Basic,61,1159.0,13908.0,False,False,False,False,monthly,False
283,S-1cdd2c,A-ac9111,06-03-2024,Ongoing,Pro,21,1029.0,12348.0,False,False,False,False,monthly,False
284,S-6b7aa4,A-c37601,29-11-2024,Ongoing,Basic,22,418.0,5016.0,False,False,False,False,monthly,True
285,S-dfe952,A-e351e1,27-09-2024,Ongoing,Basic,33,627.0,7524.0,False,False,False,False,monthly,True
286,S-763384,A-526d93,24-07-2024,Ongoing,Pro,43,0.0,0.0,True,False,False,False,annual,True
287,S-3e6a40,A-94c3cd,07-08-2024,Ongoing,Enterprise,32,0.0,0.0,True,False,False,False,monthly,True
288,S-5fffe8,A-4e631b,26-07-2024,Ongoing,Basic,22,418.0,5016.0,False,False,False,False,monthly,True
289,S-e51242,A-8145a0,13-11-2023,Ongoing,Enterprise,9,1791.0,21492.0,False,False,False,False,annual,True
290,S-ae3270,A-fdfc91,14-09-2023,Ongoing,Basic,29,551.0,6612.0,False,False,False,False,annual,True
291,S-808668,A-e351e1,01-10-2024,Ongoing,Pro,33,1617.0,19404.0,False,False,False,False,monthly,True
292,S-388f70,A-40a557,21-09-2024,Ongoing,Pro,18,0.0,0.0,True,False,False,False,annual,True
293,S-b84a07,A-7c4956,05-06-2023,Ongoing,Pro,9,441.0,5292.0,False,False,False,False,annual,True
294,S-a24476,A-91e948,26-01-2024,Ongoing,Basic,41,0.0,0.0,True,False,False,False,monthly,True
295,S-ff78bf,A-50f3f7,13-05-2024,Ongoing,Pro,31,0.0,0.0,True,False,False,False,monthly,False
296,S-695c1e,A-ce66f8,02-07-2024,Ongoing,Enterprise,37,7363.0,88356.0,False,False,False,False,monthly,True
297,S-f97609,A-712f1c,15-05-2024,Ongoing,Pro,38,1862.0,22344.0,False,True,False,False,annual,False
298,S-fee60b,A-4a267b,22-09-2024,29-09-2024,Pro,46,2254.0,27048.0,False,False,False,True,monthly,True
299,S-3cc163,A-df10db,02-07-2024,Ongoing,Basic,68,0.0,0.0,True,True,False,False,annual,False
300,S-534c28,A-e888d1,16-09-2024,Ongoing,Basic,14,266.0,3192.0,False,False,False,False,monthly,True
301,S-e1d553,A-692f18,27-09-2024,Ongoing,Pro,9,0.0,0.0,True,False,False,False,annual,True
302,S-358daa,A-39b19f,04-09-2024,Ongoing,Enterprise,24,0.0,0.0,True,False,False,False,annual,True
303,S-ff2761,A-0cc442,25-09-2024,Ongoing,Basic,45,855.0,10260.0,False,True,False,False,monthly,True
304,S-b6d200,A-d27f50,19-12-2024,Ongoing,Basic,44,836.0,10032.0,False,False,False,False,monthly,True
305,S-518472,A-e7beab,08-12-2024,Ongoing,Pro,19,931.0,11172.0,False,False,False,False,monthly,True
306,S-682d28,A-fdfc91,31-08-2024,Ongoing,Enterprise,47,9353.0,112236.0,False,False,False,False,annual,True
307,S-0a2238,A-c7ffc2,16-09-2024,Ongoing,Basic,30,570.0,6840.0,False,False,False,False,monthly,True
308,S-6e4c1a,A-94f8c9,02-08-2024,Ongoing,Enterprise,13,2587.0,31044.0,False,False,False,False,monthly,True
309,S-7564e1,A-313be3,14-08-2024,Ongoing,Enterprise,47,0.0,0.0,True,False,False,False,monthly,True
310,S-41023c,A-49b828,15-12-2023,Ongoing,Enterprise,31,6169.0,74028.0,False,False,False,False,annual,True
311,S-6e0006,A-5b051a,18-09-2024,Ongoing,Basic,22,418.0,5016.0,False,False,False,False,monthly,True
312,S-7e1791,A-a6d261,09-05-2024,Ongoing,Enterprise,9,1791.0,21492.0,False,False,False,False,annual,True
313,S-1109d6,A-a2485e,11-08-2024,Ongoing,Enterprise,3,597.0,7164.0,False,False,True,False,annual,True
314,S-b35203,A-ac85cd,23-12-2024,Ongoing,Enterprise,53,10547.0,126564.0,False,False,True,False,monthly,True
315,S-ef4ad8,A-bcf87c,14-08-2024,Ongoing,Pro,10,490.0,5880.0,False,False,False,False,annual,False
316,S-2dad6b,A-104f1a,20-12-2024,Ongoing,Basic,34,646.0,7752.0,False,False,False,False,monthly,True
317,S-4c100f,A-eb7fac,24-02-2024,Ongoing,Enterprise,136,27064.0,324768.0,False,False,False,False,monthly,False
318,S-17cfc4,A-592832,01-12-2024,Ongoing,Pro,18,0.0,0.0,True,False,True,False,monthly,True
319,S-c317f9,A-86902e,24-11-2023,Ongoing,Basic,34,646.0,7752.0,False,False,False,False,annual,True
320,S-3311b1,A-7cfe77,24-08-2024,Ongoing,Pro,69,3381.0,40572.0,False,True,False,False,monthly,True
321,S-26e8f0,A-d40bf7,17-11-2024,Ongoing,Enterprise,59,11741.0,140892.0,False,False,False,False,monthly,False
322,S-807d87,A-69b156,16-01-2024,Ongoing,Enterprise,28,5572.0,66864.0,False,False,False,False,annual,True
323,S-c4aa5f,A-ccb686,28-02-2024,Ongoing,Pro,52,2548.0,30576.0,False,False,False,False,annual,False
324,S-86c28f,A-8adedc,02-04-2024,Ongoing,Pro,79,3871.0,46452.0,False,False,False,False,annual,True
325,S-d635a2,A-ff79f2,29-05-2024,Ongoing,Basic,12,228.0,2736.0,False,False,False,False,annual,True
326,S-463525,A-016043,02-12-2024,Ongoing,Enterprise,13,2587.0,31044.0,False,False,False,False,annual,True
327,S-b2238e,A-104f1a,16-11-2024,Ongoing,Basic,24,456.0,5472.0,False,False,False,False,monthly,True
328,S-d01053,A-779e4e,12-11-2023,29-10-2024,Enterprise,36,7164.0,85968.0,False,False,False,True,annual,True
329,S-b9bbfd,A-118d55,13-11-2024,Ongoing,Enterprise,36,7164.0,85968.0,False,False,False,False,monthly,True
330,S-790762,A-ac85cd,24-12-2024,Ongoing,Pro,53,2597.0,31164.0,False,False,False,False,monthly,True
331,S-321498,A-3a7284,25-12-2024,31-12-2024,Pro,31,0.0,0.0,True,False,False,True,monthly,True
332,S-8cf2ef,A-600734,29-08-2024,Ongoing,Basic,42,798.0,9576.0,False,False,False,False,annual,False
333,S-48aa95,A-a8b49c,23-03-2024,Ongoing,Enterprise,7,1393.0,16716.0,False,False,False,False,monthly,True
334,S-42218c,A-e2cd1b,30-07-2024,Ongoing,Pro,45,2205.0,26460.0,False,False,False,False,monthly,True
335,S-e6e96f,A-cbd1a3,30-11-2024,Ongoing,Enterprise,8,0.0,0.0,True,False,False,False,annual,False
336,S-627cfa,A-9bfc9f,19-09-2023,04-01-2024,Pro,53,2597.0,31164.0,False,False,False,True,monthly,True
337,S-47a04b,A-b54c01,07-10-2024,Ongoing,Pro,29,0.0,0.0,True,False,False,False,annual,True
338,S-2a6eb3,A-80eeb6,27-08-2023,Ongoing,Enterprise,68,13532.0,162384.0,False,False,False,False,monthly,True
339,S-c5f3d4,A-9f2731,22-11-2024,Ongoing,Pro,5,0.0,0.0,True,False,False,False,annual,True
340,S-c3bf1d,A-55f257,15-03-2024,Ongoing,Pro,9,441.0,5292.0,False,False,False,False,annual,True
341,S-a82441,A-4a267b,09-08-2024,Ongoing,Pro,25,1225.0,14700.0,False,False,False,False,annual,True
342,S-ccdf41,A-94f8c9,29-11-2024,Ongoing,Enterprise,17,3383.0,40596.0,False,False,False,False,monthly,True
343,S-3503cb,A-c43359,14-12-2024,Ongoing,Basic,38,722.0,8664.0,False,False,False,False,monthly,True
344,S-ed32c7,A-37f969,24-10-2023,Ongoing,Pro,30,1470.0,17640.0,False,False,False,False,annual,False
345,S-64bd69,A-ac9111,04-10-2023,Ongoing,Basic,21,399.0,4788.0,False,False,False,False,annual,True
346,S-abd244,A-66224b,05-12-2024,Ongoing,Basic,92,1748.0,20976.0,False,False,False,False,monthly,False
347,S-1e83a6,A-443b7c,29-12-2024,Ongoing,Basic,8,152.0,1824.0,False,False,False,False,annual,True
348,S-e86a94,A-443f6f,26-12-2024,Ongoing,Pro,19,931.0,11172.0,False,False,False,False,monthly,True
349,S-2480b0,A-6e08f3,27-12-2024,Ongoing,Basic,13,247.0,2964.0,False,False,False,False,annual,True
350,S-095083,A-98a59a,27-09-2023,Ongoing,Basic,56,1064.0,12768.0,False,False,False,False,annual,True
351,S-07abdd,A-f19409,26-09-2023,Ongoing,Pro,34,1666.0,19992.0,False,False,False,False,annual,True
352,S-c29f3a,A-b7b7b7,10-09-2024,Ongoing,Pro,24,1176.0,14112.0,False,True,False,False,monthly,False
353,S-b4ac47,A-3b5cd1,07-10-2023,Ongoing,Pro,31,1519.0,18228.0,False,False,False,False,annual,False
354,S-2e017b,A-432483,02-04-2023,05-04-2023,Pro,5,245.0,2940.0,False,False,False,True,annual,True
355,S-c64e87,A-f3ff05,19-09-2024,Ongoing,Enterprise,27,5373.0,64476.0,False,False,False,False,annual,True
356,S-c24467,A-e888d1,05-07-2023,Ongoing,Basic,50,0.0,0.0,True,False,False,False,monthly,False
357,S-f7b0e0,A-66224b,24-11-2024,Ongoing,Basic,92,1748.0,20976.0,False,False,False,False,annual,True
358,S-edeacd,A-59f724,01-01-2024,Ongoing,Pro,18,882.0,10584.0,False,False,False,False,annual,True
359,S-3d6b69,A-2446e3,16-09-2024,Ongoing,Enterprise,27,5373.0,64476.0,False,False,False,False,annual,False
360,S-63e282,A-6a4e2d,15-10-2024,07-11-2024,Pro,14,686.0,8232.0,False,True,False,True,annual,True
361,S-ef2a21,A-427b69,28-11-2024,09-12-2024,Pro,36,1764.0,21168.0,False,False,False,True,annual,True
362,S-e052d8,A-4e44e8,26-10-2024,Ongoing,Pro,25,0.0,0.0,True,False,False,False,annual,True
363,S-2d51ca,A-96e141,05-12-2023,Ongoing,Pro,32,1568.0,18816.0,False,False,False,False,monthly,True
364,S-0921a1,A-ee42db,02-08-2023,Ongoing,Basic,22,418.0,5016.0,False,False,False,False,annual,True
365,S-62c98f,A-5a92e7,27-10-2024,Ongoing,Pro,35,1715.0,20580.0,False,False,False,False,monthly,True
366,S-1cff77,A-5a3eb9,20-09-2023,Ongoing,Pro,65,3185.0,38220.0,False,False,False,False,annual,True
367,S-3a28a1,A-b9f5b1,25-07-2024,Ongoing,Enterprise,15,2985.0,35820.0,False,False,False,False,annual,True
368,S-42aaf0,A-6da850,31-12-2024,31-12-2024,Basic,6,114.0,1368.0,False,False,False,True,annual,True
369,S-d02277,A-05f0e5,11-06-2024,Ongoing,Enterprise,92,18308.0,219696.0,False,True,False,False,monthly,True
370,S-72b92f,A-bd4708,14-12-2024,Ongoing,Enterprise,37,7363.0,88356.0,False,False,False,False,monthly,False
371,S-15609d,A-94d3da,04-08-2024,Ongoing,Basic,41,0.0,0.0,True,False,False,False,monthly,False
372,S-6d12c1,A-d26ab4,20-11-2024,Ongoing,Basic,11,209.0,2508.0,False,False,False,False,monthly,True
373,S-1bf267,A-c42f1f,13-11-2024,Ongoing,Basic,28,532.0,6384.0,False,False,False,False,annual,True
374,S-2d4edf,A-69fad4,04-09-2023,Ongoing,Enterprise,6,1194.0,14328.0,False,False,False,False,annual,False
375,S-050a91,A-d27f50,06-08-2024,Ongoing,Basic,45,855.0,10260.0,False,False,False,False,annual,True
376,S-e41457,A-5f2961,17-12-2024,Ongoing,Enterprise,4,796.0,9552.0,False,False,False,False,annual,True
377,S-9f2386,A-558c72,09-03-2024,Ongoing,Enterprise,15,2985.0,35820.0,False,False,False,False,annual,True
378,S-e23fd8,A-cc98bc,05-06-2023,Ongoing,Enterprise,32,0.0,0.0,True,False,False,False,annual,True
379,S-c1056f,A-6f8ad2,23-10-2024,Ongoing,Basic,21,399.0,4788.0,False,False,False,False,monthly,False
380,S-c4c9ce,A-625d0b,16-11-2024,22-11-2024,Enterprise,10,1990.0,23880.0,False,False,False,True,monthly,True
381,S-dc90ef,A-bcf87c,22-07-2024,Ongoing,Pro,17,833.0,9996.0,False,False,False,False,annual,True
382,S-fc1114,A-4c56c9,17-07-2024,23-10-2024,Pro,18,882.0,10584.0,False,False,False,True,annual,True
383,S-b95110,A-b07b56,16-12-2024,Ongoing,Pro,25,1225.0,14700.0,False,False,False,False,monthly,False
384,S-e2e052,A-91e948,07-11-2023,Ongoing,Pro,41,2009.0,24108.0,False,False,False,False,monthly,True
385,S-0de78a,A-e4144b,12-12-2024,Ongoing,Basic,41,779.0,9348.0,False,False,False,False,annual,True
386,S-8a37c8,A-054577,09-12-2024,Ongoing,Pro,8,392.0,4704.0,False,False,False,False,monthly,True
387,S-8d6cec,A-32fb14,05-07-2024,Ongoing,Pro,32,1568.0,18816.0,False,True,False,False,annual,True
388,S-65dd83,A-592832,07-11-2024,Ongoing,Pro,36,1764.0,21168.0,False,False,False,False,annual,True
389,S-fa7c1a,A-df10db,21-10-2024,Ongoing,Enterprise,12,2388.0,28656.0,False,False,False,False,monthly,True
390,S-cc964d,A-d26ab4,21-11-2024,Ongoing,Basic,15,0.0,0.0,True,False,False,False,annual,True
391,S-e72beb,A-712533,26-10-2024,Ongoing,Pro,70,3430.0,41160.0,False,True,False,False,annual,True
392,S-80199e,A-50bb9f,26-10-2024,Ongoing,Enterprise,18,3582.0,42984.0,False,True,False,False,monthly,True
393,S-b6f87e,A-8b25f2,30-09-2024,Ongoing,Basic,10,190.0,2280.0,False,False,False,False,annual,True
394,S-6129d4,A-6965e1,26-12-2024,Ongoing,Enterprise,13,2587.0,31044.0,False,False,False,False,annual,True
395,S-7b647e,A-d62e02,03-09-2024,Ongoing,Enterprise,10,1990.0,23880.0,False,False,True,False,monthly,True
396,S-426f2f,A-8145a0,08-03-2024,Ongoing,Enterprise,3,597.0,7164.0,False,False,False,False,annual,True
397,S-02cde8,A-5b4ebb,21-11-2024,Ongoing,Enterprise,63,12537.0,150444.0,False,False,False,False,monthly,True
398,S-61a87e,A-91e948,14-08-2023,Ongoing,Basic,41,779.0,9348.0,False,False,False,False,monthly,True
399,S-5698bd,A-52dd88,26-03-2023,Ongoing,Pro,26,1274.0,15288.0,False,False,False,False,monthly,False
400,S-702fe2,A-d77f4c,27-03-2024,Ongoing,Enterprise,11,2189.0,26268.0,False,False,False,False,monthly,True
401,S-3e510d,A-50f3f7,27-06-2024,Ongoing,Pro,31,1519.0,18228.0,False,False,True,False,annual,True
402,S-ec7c12,A-cbd1a3,02-12-2024,Ongoing,Enterprise,6,1194.0,14328.0,False,False,False,False,monthly,True
403,S-d725da,A-f17767,15-02-2024,Ongoing,Pro,22,1078.0,12936.0,False,False,False,False,annual,True
404,S-c84c8d,A-7988d1,18-08-2024,Ongoing,Enterprise,92,0.0,0.0,True,False,False,False,annual,True
405,S-049328,A-39b19f,20-07-2023,Ongoing,Pro,55,2695.0,32340.0,False,False,False,False,monthly,True
406,S-d9ad28,A-4f18f0,28-04-2024,Ongoing,Pro,24,1176.0,14112.0,False,False,False,False,monthly,False
407,S-eec041,A-c43359,22-12-2024,Ongoing,Basic,38,722.0,8664.0,False,True,False,False,monthly,True
408,S-a554da,A-712f1c,09-04-2024,23-07-2024,Enterprise,17,3383.0,40596.0,False,False,False,True,annual,True
409,S-2ccc04,A-9a532a,18-10-2024,Ongoing,Enterprise,11,2189.0,26268.0,False,False,False,False,monthly,True
410,S-984f8b,A-db5e9e,28-12-2024,28-12-2024,Enterprise,17,3383.0,40596.0,False,False,True,True,annual,True
411,S-d3613b,A-6f50ae,27-11-2023,Ongoing,Enterprise,19,0.0,0.0,True,False,False,False,monthly,True
412,S-e27a20,A-ffc04f,28-12-2024,Ongoing,Basic,13,247.0,2964.0,False,False,False,False,monthly,True
413,S-41871d,A-029f69,10-08-2024,Ongoing,Enterprise,3,597.0,7164.0,False,False,False,False,annual,True
414,S-9686c6,A-eb2fdc,31-05-2024,25-09-2024,Pro,33,1617.0,19404.0,False,False,False,True,annual,False
415,S-9b1f0e,A-e83938,16-07-2024,Ongoing,Pro,2,98.0,1176.0,False,True,False,False,annual,True
416,S-3445f5,A-7f6b86,15-10-2023,Ongoing,Basic,45,855.0,10260.0,False,False,False,False,annual,False
417,S-f6e14c,A-8bde0c,15-12-2024,Ongoing,Enterprise,28,5572.0,66864.0,False,False,False,False,annual,True
418,S-94cfff,A-439b2f,16-04-2024,18-05-2024,Pro,22,0.0,0.0,True,False,False,True,annual,True
419,S-ceb9bd,A-7da956,12-11-2024,Ongoing,Pro,20,980.0,11760.0,False,False,False,False,annual,True
420,S-2c270f,A-9f9299,02-08-2024,Ongoing,Enterprise,28,5572.0,66864.0,False,False,False,False,annual,False
421,S-baba71,A-8b25f2,03-05-2024,Ongoing,Enterprise,10,1990.0,23880.0,False,False,False,False,monthly,True
422,S-d33d84,A-31ab9a,01-04-2024,Ongoing,Enterprise,3,597.0,7164.0,False,False,False,False,annual,True
423,S-c1012c,A-b7b7b7,19-09-2024,Ongoing,Enterprise,24,4776.0,57312.0,False,False,False,False,monthly,True
424,S-42af3d,A-40de06,03-06-2023,Ongoing,Enterprise,28,5572.0,66864.0,False,False,False,False,annual,True
425,S-d4cc9b,A-10b8f2,03-10-2023,Ongoing,Pro,54,2646.0,31752.0,False,False,False,False,annual,True
426,S-1351ac,A-0cc442,27-07-2024,Ongoing,Enterprise,45,0.0,0.0,True,False,False,False,monthly,True
427,S-753a0a,A-ad64c6,15-06-2024,Ongoing,Enterprise,28,5572.0,66864.0,False,False,False,False,annual,False
428,S-62a710,A-42b791,07-11-2024,Ongoing,Pro,22,1078.0,12936.0,False,False,False,False,annual,True
429,S-85eb8f,A-59f724,29-01-2024,Ongoing,Enterprise,22,4378.0,52536.0,False,False,False,False,monthly,True
430,S-e6f639,A-37f969,02-12-2023,Ongoing,Pro,30,1470.0,17640.0,False,False,False,False,monthly,True
431,S-85ba19,A-6965e1,11-12-2024,Ongoing,Enterprise,13,2587.0,31044.0,False,True,False,False,monthly,True
432,S-a14f63,A-e1b9cd,04-02-2024,Ongoing,Enterprise,40,7960.0,95520.0,False,False,True,False,monthly,True
433,S-f80ef5,A-e51ec7,22-03-2024,Ongoing,Basic,5,0.0,0.0,True,False,False,False,annual,True
434,S-ed4e09,A-e43bf7,26-02-2024,Ongoing,Pro,44,2156.0,25872.0,False,True,False,False,annual,True
435,S-f49e0b,A-7f6b86,21-01-2024,21-03-2024,Pro,45,2205.0,26460.0,False,True,False,True,annual,True
436,S-22be2c,A-35083d,15-12-2024,Ongoing,Enterprise,49,9751.0,117012.0,False,False,False,False,monthly,True
437,S-6587d8,A-2446e3,18-04-2024,Ongoing,Enterprise,27,5373.0,64476.0,False,False,False,False,monthly,False
438,S-44fba6,A-82d8a6,22-12-2024,Ongoing,Enterprise,7,0.0,0.0,True,False,False,False,annual,True
439,S-f14c84,A-fa2041,11-06-2024,Ongoing,Basic,18,0.0,0.0,True,False,False,False,monthly,True
440,S-f243c1,A-e888d1,12-03-2024,28-12-2024,Pro,14,0.0,0.0,True,False,False,True,annual,True
441,S-ca454e,A-9174e0,14-12-2024,Ongoing,Enterprise,37,7363.0,88356.0,False,False,False,False,monthly,True
442,S-3e8283,A-940b8b,29-04-2024,Ongoing,Pro,24,1176.0,14112.0,False,True,False,False,annual,False
443,S-70ae65,A-df1e44,23-05-2024,Ongoing,Pro,63,3087.0,37044.0,False,True,False,False,monthly,True
444,S-f615d2,A-0a282f,23-10-2024,Ongoing,Pro,18,882.0,10584.0,False,True,False,False,monthly,True
445,S-a8f236,A-855a48,17-03-2024,Ongoing,Enterprise,14,2786.0,33432.0,False,False,False,False,monthly,False
446,S-684751,A-86cdb4,31-12-2024,Ongoing,Basic,17,323.0,3876.0,False,False,False,False,monthly,True
